controllable,controllable,controllable,controllable,controllable,dynamic,output
2.018183618783950806e-01,1.500852704048156738e-01,4.768001139163970947e-01,2.754032313823699951e-01,3.115974962711334229e-01,6.614521804859886389e-01,-3.321922063827514648e+00
1.963119208812713623e-01,1.490694582462310791e-01,4.842249751091003418e-01,2.721445262432098389e-01,3.138031959533691406e-01,4.993242537831152350e-01,-2.733836174011230469e+00
2.005779445171356201e-01,1.495138108730316162e-01,4.778323471546173096e-01,2.747121155261993408e-01,3.121048212051391602e-01,6.226641240062724680e-01,-3.291434526443481445e+00
2.000753432512283325e-01,1.493578851222991943e-01,4.784112274646759033e-01,2.744252681732177734e-01,3.123047649860382080e-01,6.075196843975543270e-01,-3.258766889572143555e+00
2.011287063360214233e-01,1.497303247451782227e-01,4.772934317588806152e-01,2.750215232372283936e-01,3.118827641010284424e-01,6.395921226621825717e-01,-3.314257383346557617e+00
2.007162868976593018e-01,1.495632827281951904e-01,4.776867330074310303e-01,2.747900187969207764e-01,3.120494186878204346e-01,6.268730390581510603e-01,-3.298472404479980469e+00
2.025242149829864502e-01,1.505754739046096802e-01,4.765815138816833496e-01,2.757875025272369385e-01,3.112925589084625244e-01,6.848043340963010372e-01,-3.302860021591186523e+00
1.993963122367858887e-01,1.492018103599548340e-01,4.792944192886352539e-01,2.740321755409240723e-01,3.125722408294677734e-01,5.874707267848824355e-01,-3.198333263397216797e+00
2.030455917119979858e-01,1.510505527257919312e-01,4.766829013824462891e-01,2.760667800903320312e-01,3.110540509223937988e-01,7.029004981180179135e-01,-3.269049406051635742e+00
1.982522606849670410e-01,1.490533798933029175e-01,4.809835553169250488e-01,2.733524739742279053e-01,3.130224049091339111e-01,5.544044843553479485e-01,-3.058791160583496094e+00
1.972105801105499268e-01,1.490221321582794189e-01,4.826778769493103027e-01,2.727130055427551270e-01,3.134374320507049561e-01,5.247529137247143316e-01,-2.896377563476562500e+00
1.980816125869750977e-01,1.490401476621627808e-01,4.812506735324859619e-01,2.732494175434112549e-01,3.130896985530853271e-01,5.495402445671113689e-01,-3.034399271011352539e+00
1.991196721792221069e-01,1.491529643535614014e-01,4.796819686889648438e-01,2.738699018955230713e-01,3.126808702945709229e-01,5.794107125824453641e-01,-3.168736219406127930e+00
1.999109238386154175e-01,1.493157595396041870e-01,4.786183536052703857e-01,2.743276953697204590e-01,3.123700320720672607e-01,6.025348807450870980e-01,-3.245539903640747070e+00
1.954767853021621704e-01,1.491795182228088379e-01,4.857248961925506592e-01,2.715990841388702393e-01,3.141544759273529053e-01,4.755498054554328502e-01,-2.566517114639282227e+00
1.968927085399627686e-01,1.490272581577301025e-01,4.832176566123962402e-01,2.725125551223754883e-01,3.135657012462615967e-01,5.157343245766695672e-01,-2.840943098068237305e+00
1.956259459257125854e-01,1.491549760103225708e-01,4.854515194892883301e-01,2.716983258724212646e-01,3.140904605388641357e-01,4.798336657474091549e-01,-2.597587823867797852e+00
2.034782916307449341e-01,1.515400260686874390e-01,4.770001471042633057e-01,2.762938737869262695e-01,3.108454346656799316e-01,7.184827824801446328e-01,-3.227051258087158203e+00
1.960321813821792603e-01,1.490972340106964111e-01,4.847195148468017578e-01,2.719649076461791992e-01,3.139179646968841553e-01,4.914770274279030571e-01,-2.680057525634765625e+00
1.988031417131423950e-01,1.491076201200485229e-01,4.801435470581054688e-01,2.736826539039611816e-01,3.128053843975067139e-01,5.702370478119596076e-01,-3.131507873535156250e+00
2.027350664138793945e-01,1.507543921470642090e-01,4.765906929969787598e-01,2.759008705615997314e-01,3.111976087093353271e-01,6.920267438677480953e-01,-3.291330575942993164e+00
2.022249251604080200e-01,1.503530889749526978e-01,4.766302704811096191e-01,2.756279706954956055e-01,3.114216625690460205e-01,6.749042438649791587e-01,-3.314360141754150391e+00
1.974619776010513306e-01,1.490198224782943726e-01,4.822559654712677002e-01,2.728697359561920166e-01,3.133361339569091797e-01,5.319141206932400667e-01,-2.938497543334960938e+00
2.036192566156387329e-01,1.517311185598373413e-01,4.771671891212463379e-01,2.763710618019104004e-01,3.107716143131256104e-01,7.239775506062775534e-01,-3.209491252899169922e+00
2.013599425554275513e-01,1.498377770185470581e-01,4.771028757095336914e-01,2.751502692699432373e-01,3.117882609367370605e-01,6.468269896321384715e-01,-3.319529056549072266e+00
