evaluation,mae
2.000000000000000000e+00,2.275246198177337753e+00
1.000000000000000000e+01,1.264281716346740803e+00
2.000000000000000000e+01,8.936893463134765181e-02
3.000000000000000000e+01,1.571956634521484361e-02
4.000000000000000000e+01,6.772861480712890313e-03
5.000000000000000000e+01,6.083478927612304479e-03
6.000000000000000000e+01,5.485115051269531632e-03
7.000000000000000000e+01,3.723716735839843663e-03
8.000000000000000000e+01,3.841238021850585868e-03
9.000000000000000000e+01,3.574132919311523438e-03
1.000000000000000000e+02,3.176040649414062656e-03
