evaluation,mae
2.000000000000000000e+00,2.777873753011226743e+00
1.000000000000000000e+01,2.263139505386352557e+00
2.000000000000000000e+01,8.945165395736693892e-01
3.000000000000000000e+01,3.748062801361083940e-01
4.000000000000000000e+01,1.758041381835937639e-02
5.000000000000000000e+01,3.482736587524414007e-02
6.000000000000000000e+01,2.829237937927246010e-02
7.000000000000000000e+01,5.365942955017089649e-02
8.000000000000000000e+01,2.819565773010253990e-02
9.000000000000000000e+01,2.036995887756347726e-02
1.000000000000000000e+02,2.025214195251464830e-02
