evaluation,mae
2.000000000000000000e+00,3.068470323532819677e+00
1.000000000000000000e+01,2.752801574468612511e+00
2.000000000000000000e+01,2.607995809316635327e+00
3.000000000000000000e+01,1.064248151779174867e+00
4.000000000000000000e+01,1.067473306655883691e+00
5.000000000000000000e+01,2.791777324676513738e-01
6.000000000000000000e+01,2.265529155731201283e-01
7.000000000000000000e+01,2.279181289672851662e-01
8.000000000000000000e+01,6.195180892944335965e-02
9.000000000000000000e+01,3.973195075988769642e-02
1.000000000000000000e+02,1.855519294738769420e-02
