controllable,controllable,controllable,controllable,controllable,dynamic,output
3.682283766187754992e-02,3.058446959202898441e-01,3.502430928945078348e-01,3.055786862055215325e-01,9.294115545603686135e-01,4.377440533927736688e-01,2.570222775342633215e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.393408000469207764e-01,3.890658263117074966e-04
2.911889739334583282e-02,3.045891225337982178e-01,3.501849472522735596e-01,2.936501801013946533e-01,9.298509359359741211e-01,4.646749198436737061e-01,2.747809886932373047e-01
0.000000000000000000e+00,1.610455513000488281e-01,3.435372114181518555e-01,0.000000000000000000e+00,9.800858497619628906e-01,4.214988648891448975e-01,2.987019419670104980e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.899776339530944824e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.616228640079498291e-01,9.800373017787933350e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.169192865490913391e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.358193874359130859e-01,2.283689193427562714e-02
0.000000000000000000e+00,2.108627706766128540e-01,5.010806322097778320e-01,0.000000000000000000e+00,9.769548177719116211e-01,4.321302771568298340e-01,6.289888024330139160e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.729496717453002930e-01,3.969446420669555664e-01,6.115080323070287704e-03
0.000000000000000000e+00,2.284986078739166260e-01,5.666418075561523438e-01,0.000000000000000000e+00,9.758498668670654297e-01,4.080585837364196777e-01,6.175747513771057129e-01
0.000000000000000000e+00,2.194471210241317749e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.342643976211547852e-01,3.843567967414855957e-01,7.089356891810894012e-03
9.978127479553222656e-01,2.753191949977917830e-07,0.000000000000000000e+00,1.476089954376220703e-01,9.763692617416381836e-01,4.219771027565002441e-01,9.614747250452637672e-05
0.000000000000000000e+00,4.616568386554718018e-01,0.000000000000000000e+00,7.525387406349182129e-01,9.764006733894348145e-01,3.739802837371826172e-01,6.773692090064287186e-03
1.000000000000000000e+00,0.000000000000000000e+00,5.317107439041137695e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.099781513214111328e-01,2.476660162210464478e-02
0.000000000000000000e+00,1.000000000000000000e+00,5.296375751495361328e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.155706465244293213e-01,3.688259795308113098e-02
