evaluation,mae
2.000000000000000000e+00,1.635384894311427972e+00
1.000000000000000000e+01,1.136524968147277770e+00
2.000000000000000000e+01,1.191094758510589546e+00
3.000000000000000000e+01,1.172287937402725300e+00
4.000000000000000000e+01,1.158324797153472918e+00
5.000000000000000000e+01,1.108399996757507333e+00
6.000000000000000000e+01,2.251666235923767134e-01
7.000000000000000000e+01,1.419107699394226152e-01
8.000000000000000000e+01,1.372146701812744229e-01
9.000000000000000000e+01,1.259762001037597612e-01
1.000000000000000000e+02,1.032991361618041948e-01
