evaluation,mape
2.000000000000000000e+00,9.395345747922705382e-01
1.000000000000000000e+01,9.444418151067668354e-01
2.000000000000000000e+01,9.343467336806332568e-01
3.000000000000000000e+01,9.000121943541509184e-01
4.000000000000000000e+01,6.896665511558497386e-01
5.000000000000000000e+01,5.311107670214505472e-01
6.000000000000000000e+01,3.734766240417757843e-01
7.000000000000000000e+01,8.743467388396686246e-02
8.000000000000000000e+01,3.068142081656521566e-02
9.000000000000000000e+01,3.194270924130205441e-02
1.000000000000000000e+02,3.391395909520743962e-02
