evaluation,mape
2.000000000000000000e+00,9.147204250580932561e-01
1.000000000000000000e+01,7.677911041195979447e-01
2.000000000000000000e+01,6.661824480336433485e-01
3.000000000000000000e+01,8.996938445941091711e-01
4.000000000000000000e+01,9.209640569662705945e-01
5.000000000000000000e+01,9.283921114707848199e-01
6.000000000000000000e+01,9.328719469662600794e-01
7.000000000000000000e+01,3.984064682904312482e-01
8.000000000000000000e+01,6.912830634050611822e-01
9.000000000000000000e+01,6.163421681677528907e-01
1.000000000000000000e+02,1.863536538114769769e-01
