evaluation,mape
2.000000000000000000e+00,9.790012931817458908e-01
1.000000000000000000e+01,9.521127109024350998e-01
2.000000000000000000e+01,6.408822493635074613e-01
3.000000000000000000e+01,6.483636112173593036e-01
4.000000000000000000e+01,4.692652088220583551e-01
5.000000000000000000e+01,8.895666558158214776e-02
6.000000000000000000e+01,3.244721084250576371e-02
7.000000000000000000e+01,1.277066329453007201e-02
8.000000000000000000e+01,1.003707313689875501e-02
9.000000000000000000e+01,8.159295621861888809e-03
1.000000000000000000e+02,3.634314613132228616e-03
