evaluation,mape
2.000000000000000000e+00,9.337477973832131184e-01
1.000000000000000000e+01,7.943347230883865961e-01
2.000000000000000000e+01,9.469777560722011378e-01
3.000000000000000000e+01,9.512392737509857144e-01
4.000000000000000000e+01,1.000645540294981678e-01
5.000000000000000000e+01,2.118758335471001425e-02
6.000000000000000000e+01,4.158590703291134734e-03
7.000000000000000000e+01,2.625439208834980803e-03
8.000000000000000000e+01,1.740388616836414677e-03
9.000000000000000000e+01,7.582826033524596703e-04
1.000000000000000000e+02,6.043526580292300126e-04
