evaluation,mape
2.000000000000000000e+00,9.917179953901115175e-01
1.000000000000000000e+01,8.948641013543872091e-01
2.000000000000000000e+01,9.473625031741874647e-01
3.000000000000000000e+01,7.144261473770413540e-01
4.000000000000000000e+01,2.215753614625512180e-01
5.000000000000000000e+01,1.372013791932449878e-01
6.000000000000000000e+01,2.047352794860293757e-02
7.000000000000000000e+01,1.744463487892785117e-02
8.000000000000000000e+01,1.613136427271787132e-02
9.000000000000000000e+01,1.528092354752193585e-02
1.000000000000000000e+02,1.331765242408345295e-03
