controllable,controllable,controllable,controllable,controllable,environmental,output
6.044413010836636735e-01,8.334427679574146763e-01,7.487550930166182450e-01,7.713523087001056266e-01,1.591257079854044854e-01,1.406374566715229424e-02,1.071106051761159250e+00
8.819469809532165527e-02,5.208273530006408691e-01,7.533714175224304199e-02,2.866693735122680664e-01,9.325948357582092285e-01,0.000000000000000000e+00,7.991205900907516479e-02
7.114785313606262207e-01,9.308947324752807617e-01,7.479259371757507324e-01,6.849707365036010742e-01,1.407162100076675415e-01,0.000000000000000000e+00,5.499105453491210938e-01
5.764024257659912109e-01,2.850750982761383057e-01,8.108855485916137695e-01,7.752622365951538086e-01,1.584152728319168091e-01,0.000000000000000000e+00,7.551380246877670288e-02
1.000000000000000000e+00,7.462075948715209961e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.651400327682495117e-02,2.181553718401119113e-04
0.000000000000000000e+00,7.350219488143920898e-01,9.131449460983276367e-01,1.000000000000000000e+00,3.096748292446136475e-01,3.435695171356201172e-02,2.717075869441032410e-02
2.356801033020019531e-01,7.155951857566833496e-01,2.566879613001565733e-16,9.961198118705707799e-17,1.639102548360824585e-01,4.671453684568405151e-02,6.736399978399276733e-02
3.859633803367614746e-01,3.530207872390747070e-01,7.502132058143615723e-01,7.668421864509582520e-01,6.439093351364135742e-01,7.090952992439270020e-02,2.277358025312423706e-01
7.572154402732849121e-01,7.824453711509704590e-01,6.866958737373352051e-01,7.902978658676147461e-01,2.580977976322174072e-01,5.628108233213424683e-02,2.230871170759201050e-01
9.854301214218139648e-01,7.875583171844482422e-01,7.544434666633605957e-01,9.337155818939208984e-01,7.152722477912902832e-01,9.266232699155807495e-02,2.452671993523836136e-03
4.129440486431121826e-01,6.612406969070434570e-01,7.497053146362304688e-01,9.343138933181762695e-01,1.924746930599212646e-01,8.832888305187225342e-02,5.702828764915466309e-01
3.513201475143432617e-01,8.789796829223632812e-01,7.590349912643432617e-01,3.817541301250457764e-01,6.307848542928695679e-02,4.613998904824256897e-02,2.107029438018798828e+00
1.227401430199418441e-16,1.000000000000000000e+00,9.060047268867492676e-01,1.197403222322463989e-01,2.330085067500623657e-17,7.353438436985015869e-02,2.359945699572563171e-02
9.634975194931030273e-01,8.928799629211425781e-01,7.647869586944580078e-01,1.337111916854653599e-16,1.021641274911897193e-19,6.268065422773361206e-02,9.009150089696049690e-04
2.487981021404266357e-01,9.486630558967590332e-01,7.126400470733642578e-01,9.506468176841735840e-01,2.193620949983596802e-01,1.113082766532897949e-01,4.596316218376159668e-01
3.382912874221801758e-01,9.043694734573364258e-01,7.788534760475158691e-01,3.295641541481018066e-01,1.000000000000000000e+00,1.075024604797363281e-01,1.408358097076416016e+00
