evaluation,mape
2.000000000000000000e+00,9.652676044164718583e-01
1.000000000000000000e+01,7.088699456094706974e-01
2.000000000000000000e+01,6.955890856188967630e-01
3.000000000000000000e+01,3.684195614516959094e-01
4.000000000000000000e+01,1.304359956392209252e-01
5.000000000000000000e+01,5.850472012068703466e-03
6.000000000000000000e+01,5.305176196312544334e-03
7.000000000000000000e+01,6.097547157699389174e-03
8.000000000000000000e+01,6.291841555316381694e-03
9.000000000000000000e+01,6.420341919403300436e-03
1.000000000000000000e+02,6.286209287619396249e-03
