controllable,controllable,controllable,controllable,controllable,environmental,output
1.966741532087326050e-01,1.490411311388015747e-01,4.835898876190185547e-01,2.723762094974517822e-01,3.136540949344635010e-01,5.096319913864135742e-01,-2.802012205123901367e+00
2.029621601104736328e-01,1.509681493043899536e-01,4.766661226749420166e-01,2.760281264781951904e-01,3.110907971858978271e-01,6.999950408935546875e-01,-3.275576591491699219e+00
1.997020840644836426e-01,1.492633074522018433e-01,4.788863956928253174e-01,2.742107808589935303e-01,3.124517798423767090e-01,5.963608026504516602e-01,-3.227493047714233398e+00
1.955568492412567139e-01,1.491649597883224487e-01,4.855723977088928223e-01,2.716563940048217773e-01,3.141150176525115967e-01,4.778579175472259521e-01,-2.583303451538085938e+00
1.975681334733963013e-01,1.490165889263153076e-01,4.820738434791564941e-01,2.729296982288360596e-01,3.132973909378051758e-01,5.349305868148803711e-01,-2.955712080001831055e+00
2.018059194087982178e-01,1.500783562660217285e-01,4.768584966659545898e-01,2.753962278366088867e-01,3.116082847118377686e-01,6.614296436309814453e-01,-3.321926832199096680e+00
2.024070769548416138e-01,1.504991948604583740e-01,4.765803813934326172e-01,2.757310867309570312e-01,3.113454878330230713e-01,6.811562776565551758e-01,-3.307679653167724609e+00
1.945576071739196777e-01,1.493688672780990601e-01,4.874049723148345947e-01,2.710201144218444824e-01,3.145345747470855713e-01,4.489694833755493164e-01,-2.366627931594848633e+00
1.958058625459671021e-01,1.491218507289886475e-01,4.851539433002471924e-01,2.718055546283721924e-01,3.140263557434082031e-01,4.846678674221038818e-01,-2.632193803787231445e+00
1.986086368560791016e-01,1.490857005119323730e-01,4.804327487945556641e-01,2.735570073127746582e-01,3.128775954246520996e-01,5.646579861640930176e-01,-3.107079505920410156e+00
2.013003081083297729e-01,1.498043090105056763e-01,4.771078526973724365e-01,2.751503288745880127e-01,3.117945194244384766e-01,6.448315978050231934e-01,-3.318344831466674805e+00
1.939902305603027344e-01,1.495314240455627441e-01,4.885564446449279785e-01,2.705797851085662842e-01,3.148095011711120605e-01,4.322839081287384033e-01,-2.236521005630493164e+00
1.976989954710006714e-01,1.490462422370910645e-01,4.818045198917388916e-01,2.730721235275268555e-01,3.132030367851257324e-01,5.402079820632934570e-01,-2.985048294067382812e+00
1.971772611141204834e-01,1.490363031625747681e-01,4.828738868236541748e-01,2.726296186447143555e-01,3.134729564189910889e-01,5.214145779609680176e-01,-2.876159906387329102e+00
1.991044282913208008e-01,1.491496413946151733e-01,4.797212779521942139e-01,2.738600373268127441e-01,3.126868009567260742e-01,5.787962675094604492e-01,-3.166359424591064453e+00
2.006027549505233765e-01,1.495205312967300415e-01,4.777982234954833984e-01,2.747287154197692871e-01,3.120893537998199463e-01,6.236556172370910645e-01,-3.293173074722290039e+00
1.993680298328399658e-01,1.492189764976501465e-01,4.793531894683837891e-01,2.740385532379150391e-01,3.125851452350616455e-01,5.871917605400085449e-01,-3.197358369827270508e+00
1.951471865177154541e-01,1.492080539464950562e-01,4.863918721675872803e-01,2.713658511638641357e-01,3.142591118812561035e-01,4.660355150699615479e-01,-2.496267080307006836e+00
2.001852840185165405e-01,1.493876725435256958e-01,4.782645702362060547e-01,2.744737565517425537e-01,3.122655153274536133e-01,6.111470460891723633e-01,-3.267627954483032227e+00
2.008961588144302368e-01,1.496147662401199341e-01,4.774889051914215088e-01,2.748809456825256348e-01,3.119593560695648193e-01,6.334179639816284180e-01,-3.307628393173217773e+00
1.960630863904953003e-01,1.490969061851501465e-01,4.846873283386230469e-01,2.719888687133789062e-01,3.139289319515228271e-01,4.919494390487670898e-01,-2.683338165283203125e+00
1.980616003274917603e-01,1.490496098995208740e-01,4.812814295291900635e-01,2.732434868812561035e-01,3.130896687507629395e-01,5.491013526916503906e-01,-3.032152891159057617e+00
2.015052437782287598e-01,1.498736888170242310e-01,4.770466983318328857e-01,2.751936912536621094e-01,3.117565214633941650e-01,6.513012647628784180e-01,-3.321436405181884766e+00
2.026647925376892090e-01,1.506947576999664307e-01,4.765712916851043701e-01,2.758711278438568115e-01,3.112252056598663330e-01,6.896681189537048340e-01,-3.295384883880615234e+00
1.942340731620788574e-01,1.495185047388076782e-01,4.880931377410888672e-01,2.707318365573883057e-01,3.146928846836090088e-01,4.382950663566589355e-01,-2.283692836761474609e+00
