evaluation,mape
2.000000000000000000e+00,9.044956206204238791e-01
1.000000000000000000e+01,8.370042968067774591e-01
2.000000000000000000e+01,9.319300245077691836e-01
3.000000000000000000e+01,5.405801715049094458e-01
4.000000000000000000e+01,5.475410579367721020e-01
5.000000000000000000e+01,1.922246990127371435e-01
6.000000000000000000e+01,4.058333220885261550e-02
7.000000000000000000e+01,1.159907725888627587e-03
8.000000000000000000e+01,1.377288900359626214e-03
9.000000000000000000e+01,6.836312792198606398e-04
1.000000000000000000e+02,5.646675313851482652e-04
