evaluation,mape
2.000000000000000000e+00,9.679996883125580043e-01
1.000000000000000000e+01,8.456863346490179900e-01
2.000000000000000000e+01,6.523599295595455816e-01
3.000000000000000000e+01,5.370900034135924761e-01
4.000000000000000000e+01,3.125812815928701860e-01
5.000000000000000000e+01,3.157005566922396755e-01
6.000000000000000000e+01,2.088695306082149761e-01
7.000000000000000000e+01,1.568341010422622528e-01
8.000000000000000000e+01,1.315549650748984445e-01
9.000000000000000000e+01,1.135245439906392706e-01
1.000000000000000000e+02,7.283341040357968477e-02
