evaluation,mape
2.000000000000000000e+00,9.931482437032994603e-01
1.000000000000000000e+01,2.756351369580141153e-01
2.000000000000000000e+01,2.910134883485964163e-01
3.000000000000000000e+01,3.403254468855418935e-01
4.000000000000000000e+01,4.285150247638071508e-01
5.000000000000000000e+01,4.847843501862522664e-01
6.000000000000000000e+01,4.781525342473086915e-01
7.000000000000000000e+01,4.695939298732071387e-01
8.000000000000000000e+01,4.743383854430146540e-01
9.000000000000000000e+01,4.568739862961874176e-01
1.000000000000000000e+02,4.474828559402586059e-01
