evaluation,mape
2.000000000000000000e+00,9.923833353889349729e-01
1.000000000000000000e+01,7.527576348238497195e-01
2.000000000000000000e+01,6.172628830538890998e-01
3.000000000000000000e+01,6.437414277561817055e-01
4.000000000000000000e+01,4.758079187453842507e-01
5.000000000000000000e+01,2.026414975857591949e-01
6.000000000000000000e+01,1.683487263502386477e-01
7.000000000000000000e+01,1.547292156670226071e-01
8.000000000000000000e+01,1.296020486175861741e-01
9.000000000000000000e+01,5.104486025634570601e-02
1.000000000000000000e+02,3.627841410275636086e-03
