evaluation,mape
2.000000000000000000e+00,9.526580076832508182e-01
1.000000000000000000e+01,7.114819092879207663e-01
2.000000000000000000e+01,8.034387652247900746e-01
3.000000000000000000e+01,2.373123027579031596e-01
4.000000000000000000e+01,7.739953359248101517e-02
5.000000000000000000e+01,8.371921806721589754e-02
6.000000000000000000e+01,1.971623701947244206e-02
7.000000000000000000e+01,1.461873576696697680e-02
8.000000000000000000e+01,1.283457958292778291e-02
9.000000000000000000e+01,9.912524036007103363e-04
1.000000000000000000e+02,1.194360425741853226e-03
