evaluation,mae
2.000000000000000000e+00,2.625006968080997538e+00
1.000000000000000000e+01,2.142024542093277084e+00
2.000000000000000000e+01,1.181368894577026429e+00
3.000000000000000000e+01,1.143524088859558141e+00
4.000000000000000000e+01,1.131487131118774359e-01
5.000000000000000000e+01,5.143417835235595398e-02
6.000000000000000000e+01,3.378212928771972406e-02
7.000000000000000000e+01,3.083293437957763602e-02
8.000000000000000000e+01,2.497486591339111162e-02
9.000000000000000000e+01,1.965475559234619238e-02
1.000000000000000000e+02,1.965788364410400377e-02
