evaluation,mae
2.000000000000000000e+00,2.238131953179836486e+00
1.000000000000000000e+01,2.141491181254386866e+00
2.000000000000000000e+01,5.919695425033569824e-01
3.000000000000000000e+01,1.454281091690063366e-01
4.000000000000000000e+01,1.331889033317565918e-01
5.000000000000000000e+01,1.327769565582275491e-01
6.000000000000000000e+01,1.422461962699890226e-01
7.000000000000000000e+01,1.498879933357238903e-01
8.000000000000000000e+01,1.501071786880493197e-01
9.000000000000000000e+01,1.486687064170837402e-01
1.000000000000000000e+02,1.482971501350402732e-01
