evaluation,mae
2.000000000000000000e+00,2.283876941204070921e+00
1.000000000000000000e+01,1.168423781394958505e+00
2.000000000000000000e+01,5.344963121414184615e-01
3.000000000000000000e+01,5.153931665420532493e-01
4.000000000000000000e+01,1.230636644363403281e-01
5.000000000000000000e+01,1.233309555053710982e-01
6.000000000000000000e+01,1.008148288726806591e-01
7.000000000000000000e+01,6.508476734161376676e-02
8.000000000000000000e+01,6.533785581588745506e-02
9.000000000000000000e+01,6.539423465728759488e-02
1.000000000000000000e+02,7.157779216766357866e-02
