# evaluation,mean,std
2.000000000000000000e+00 2.269637855138629146e+00 4.175703093668408084e-01
1.000000000000000000e+01 1.815930260012546871e+00 5.771718783130563857e-01
2.000000000000000000e+01 1.439883811235427968e+00 6.806458062535832854e-01
3.000000000000000000e+01 1.051339938988288036e+00 6.424904740483800003e-01
4.000000000000000000e+01 8.365883866747220177e-01 5.717416852396490778e-01
5.000000000000000000e+01 5.776969572901725636e-01 4.799146570914945564e-01
6.000000000000000000e+01 4.404140931765238021e-01 3.944139031785137139e-01
7.000000000000000000e+01 3.513288966417312253e-01 3.366257406332328062e-01
8.000000000000000000e+01 2.946124580303827178e-01 3.040367793454230028e-01
9.000000000000000000e+01 2.599721042315165098e-01 2.963825018732419436e-01
1.000000000000000000e+02 2.474820293188094711e-01 2.899794278284157922e-01
