controllable,controllable,controllable,controllable,controllable,dynamic,output
2.052780538797378540e-01,1.559127420186996460e-01,4.838699102401733398e-01,2.772282063961029053e-01,3.096436560153961182e-01,7.988873069172351959e-01,-2.844482660293579102e+00
2.057254165410995483e-01,1.751811355352401733e-01,5.258136391639709473e-01,2.774763405323028564e-01,3.064484894275665283e-01,8.911296129906091101e-01,-2.185008049011230469e+00
1.909368932247161865e-01,1.526024341583251953e-01,4.958755373954772949e-01,2.680197060108184814e-01,3.167062699794769287e-01,3.192499242564919015e-01,-1.360240817070007324e+00
2.034029811620712280e-01,1.514506489038467407e-01,4.769287705421447754e-01,2.762564718723297119e-01,3.108814358711242676e-01,7.158442311710888628e-01,-3.234980344772338867e+00
1.965519934892654419e-01,1.490497440099716187e-01,4.838042855262756348e-01,2.722980976104736328e-01,3.137044310569763184e-01,5.061275083835582445e-01,-2.779163122177124023e+00
2.038766294717788696e-01,1.521080136299133301e-01,4.775609374046325684e-01,2.765057981014251709e-01,3.106342852115631104e-01,7.339492666459800363e-01,-3.174081087112426758e+00
2.171926945447921753e-01,3.366260230541229248e-01,7.703219652175903320e-01,2.832226157188415527e-01,2.458587139844894409e-01,9.524150275868528137e-01,-1.882513165473937988e+00
1.977352350950241089e-01,1.490245759487152100e-01,4.818072021007537842e-01,2.730379104614257812e-01,3.132271468639373779e-01,5.396772837043553039e-01,-2.982143878936767578e+00
1.929637938737869263e-01,1.500550955533981323e-01,4.906441867351531982e-01,2.698288857936859131e-01,3.153332471847534180e-01,4.001565003696040401e-01,-1.981394410133361816e+00
4.043025076389312744e-01,8.801890611648559570e-01,7.203541994094848633e-01,5.720410943031311035e-01,2.218499481678009033e-01,1.675247043811338432e-01,-2.545615434646606445e+00
1.995597779750823975e-01,1.492342203855514526e-01,4.790730774402618408e-01,2.741268277168273926e-01,3.125079870223999023e-01,5.922566967505880076e-01,-3.214492082595825195e+00
2.058456093072891235e-01,1.613138169050216675e-01,4.953960478305816650e-01,2.775189578533172607e-01,3.086563050746917725e-01,8.447909553924195514e-01,-2.532875776290893555e+00
1.939654946327209473e-01,1.495780050754547119e-01,4.885931611061096191e-01,2.705601453781127930e-01,3.148324191570281982e-01,4.313547140915444666e-01,-2.229204416275024414e+00
2.144615948200225830e-01,3.134005367755889893e-01,7.449610233306884766e-01,2.818924784660339355e-01,2.617797851562500000e-01,9.273946262628531834e-01,-1.975317597389221191e+00
1.923692524433135986e-01,1.504710912704467773e-01,4.919458627700805664e-01,2.693529129028320312e-01,3.156591057777404785e-01,3.802585421307244085e-01,-1.823422789573669434e+00
2.002952098846435547e-01,1.494214236736297607e-01,4.781492352485656738e-01,2.745510935783386230e-01,3.122178316116333008e-01,6.141225031087319541e-01,-3.274411678314208984e+00
1.915109306573867798e-01,1.514176428318023682e-01,4.940681457519531250e-01,2.686115801334381104e-01,3.162122666835784912e-01,3.475863027100771774e-01,-1.569788575172424316e+00
2.016025483608245850e-01,1.499626636505126953e-01,4.769290387630462646e-01,2.752844989299774170e-01,3.116878867149353027e-01,6.545192808109689953e-01,-3.322167873382568359e+00
4.038976728916168213e-01,8.778196573257446289e-01,6.535312533378601074e-01,5.700209736824035645e-01,2.526269853115081787e-01,2.061061243585879110e-01,-2.179195404052734375e+00
1.952476650476455688e-01,1.492218077182769775e-01,4.861408770084381104e-01,2.714474201202392578e-01,3.142531812191009521e-01,4.690643765794112463e-01,-2.518807172775268555e+00
2.193539291620254517e-01,3.563846051692962646e-01,7.890416383743286133e-01,2.843990921974182129e-01,2.273990809917449951e-01,9.862432756886225782e-01,-1.760825276374816895e+00
2.048302292823791504e-01,1.541998386383056641e-01,4.806590080261230469e-01,2.769995629787445068e-01,3.100332021713256836e-01,7.752797714824275488e-01,-2.982328414916992188e+00
2.020670622587203979e-01,1.502414345741271973e-01,4.766844511032104492e-01,2.755392491817474365e-01,3.114918768405914307e-01,6.695416465357386659e-01,-3.318492889404296875e+00
4.026677608489990234e-01,8.703336119651794434e-01,5.756064653396606445e-01,5.637104511260986328e-01,2.845596671104431152e-01,2.655034819007388025e-01,-1.598120927810668945e+00
4.036177396774291992e-01,8.761619329452514648e-01,6.261841058731079102e-01,5.686137080192565918e-01,2.644277513027191162e-01,2.243984504681835745e-01,-1.998116970062255859e+00
