evaluation,mae
2.000000000000000000e+00,2.409295404255390238e+00
1.000000000000000000e+01,2.413785841763019580e+00
2.000000000000000000e+01,2.343834733963012784e+00
3.000000000000000000e+01,2.196382361650466741e+00
4.000000000000000000e+01,1.521471216678619287e+00
5.000000000000000000e+01,5.651084637641906605e-01
6.000000000000000000e+01,4.819236302375793368e-01
7.000000000000000000e+01,6.326303005218505970e-02
8.000000000000000000e+01,6.217490196228027399e-02
9.000000000000000000e+01,3.106738090515136566e-02
1.000000000000000000e+02,2.717496871948242229e-02
