evaluation,mae
2.000000000000000000e+00,2.631676175445318400e+00
1.000000000000000000e+01,1.003411355018615669e+00
2.000000000000000000e+01,1.337890179157257053e+00
3.000000000000000000e+01,1.058841572403907749e+00
4.000000000000000000e+01,9.145881283283233687e-01
5.000000000000000000e+01,7.957720208168029830e-01
6.000000000000000000e+01,8.091056776046753329e-01
7.000000000000000000e+01,7.377196478843689453e-01
8.000000000000000000e+01,6.386198902130126864e-01
9.000000000000000000e+01,2.219698333740234286e-01
1.000000000000000000e+02,2.567592048645019331e-01
