evaluation,mae
2.000000000000000000e+00,2.151771161556244039e+00
1.000000000000000000e+01,1.917672972679138166e+00
2.000000000000000000e+01,1.935827767848968595e+00
3.000000000000000000e+01,1.924267034530639631e+00
4.000000000000000000e+01,1.985872946977615294e+00
5.000000000000000000e+01,1.008826189041137633e+00
6.000000000000000000e+01,4.540159177780151434e-01
7.000000000000000000e+01,4.652176809310912819e-01
8.000000000000000000e+01,4.721660780906677402e-01
9.000000000000000000e+01,4.475941991806030029e-01
1.000000000000000000e+02,4.674413132667541437e-01
