evaluation,mae
2.000000000000000000e+00,2.463203552365302862e+00
1.000000000000000000e+01,2.393785191476345275e+00
2.000000000000000000e+01,2.003520511984825170e+00
3.000000000000000000e+01,2.166429247856139995e+00
4.000000000000000000e+01,1.282235345840454066e+00
5.000000000000000000e+01,1.182550525665283292e+00
6.000000000000000000e+01,9.791592311859130815e-01
7.000000000000000000e+01,3.791574335098266690e-01
8.000000000000000000e+01,1.737331199645996138e-01
9.000000000000000000e+01,2.198627519607543879e-01
1.000000000000000000e+02,1.547673130035400468e-01
