evaluation,mae
2.000000000000000000e+00,1.795304555892944354e+00
1.000000000000000000e+01,1.111497783660888583e+00
2.000000000000000000e+01,6.628965401649474787e-01
3.000000000000000000e+01,8.181480360031128107e-01
4.000000000000000000e+01,7.623985075950622248e-01
5.000000000000000000e+01,7.404886126518249734e-01
6.000000000000000000e+01,7.461490678787231490e-01
7.000000000000000000e+01,7.816803979873657715e-01
8.000000000000000000e+01,6.198770809173583807e-01
9.000000000000000000e+01,2.689448595046997070e-01
1.000000000000000000e+02,1.042017364501953147e-01
