evaluation,mae
2.000000000000000000e+00,2.394414565563201869e+00
1.000000000000000000e+01,2.360416474938392462e+00
2.000000000000000000e+01,2.266242069005966364e+00
3.000000000000000000e+01,7.130711078643798828e-01
4.000000000000000000e+01,1.702228848934173477e+00
5.000000000000000000e+01,1.640486122965812754e+00
6.000000000000000000e+01,1.061964576244354141e+00
7.000000000000000000e+01,7.706445765495300027e-01
8.000000000000000000e+01,5.827728176116943049e-01
9.000000000000000000e+01,5.802765130996704324e-01
1.000000000000000000e+02,5.855959606170654252e-01
