evaluation,mae
2.000000000000000000e+00,7.379632472991943803e-01
1.000000000000000000e+01,7.651425123214721236e-01
2.000000000000000000e+01,8.044644260406493830e-01
3.000000000000000000e+01,8.416360068321228072e-01
4.000000000000000000e+01,8.525017225742339555e-01
5.000000000000000000e+01,8.668905031681061191e-01
6.000000000000000000e+01,8.379116845130920588e-01
7.000000000000000000e+01,8.178755927085876731e-01
8.000000000000000000e+01,2.786181354522704878e-01
9.000000000000000000e+01,1.762180137634277444e-01
1.000000000000000000e+02,1.633118629455566351e-01
