evaluation,mae
2.000000000000000000e+00,2.609523772597313052e+00
1.000000000000000000e+01,2.106632187366485720e+00
2.000000000000000000e+01,2.047995355129241801e+00
3.000000000000000000e+01,4.504221487045287908e-01
4.000000000000000000e+01,1.381595802307128973e-01
5.000000000000000000e+01,4.783645153045654186e-02
6.000000000000000000e+01,4.188500404357910212e-02
7.000000000000000000e+01,4.353305816650390736e-02
8.000000000000000000e+01,4.410686016082763367e-02
9.000000000000000000e+01,2.941886901855468583e-02
1.000000000000000000e+02,2.948904037475585938e-02
