evaluation,mae
2.000000000000000000e+00,2.877080301642418014e+00
1.000000000000000000e+01,2.615050613880157471e+00
2.000000000000000000e+01,2.061130210161209231e+00
3.000000000000000000e+01,3.182135486602783447e-01
4.000000000000000000e+01,3.363081073760986195e-01
5.000000000000000000e+01,2.901417160034179821e-01
6.000000000000000000e+01,2.978169059753417725e-01
7.000000000000000000e+01,2.221162891387939431e-01
8.000000000000000000e+01,2.356190395355224620e-01
9.000000000000000000e+01,1.741323566436767667e-01
1.000000000000000000e+02,8.096971511840821145e-03
