evaluation,mae
2.000000000000000000e+00,2.379133743345737351e+00
1.000000000000000000e+01,2.207955770492553871e+00
2.000000000000000000e+01,2.375468558669090235e+00
3.000000000000000000e+01,1.215494737625122168e+00
4.000000000000000000e+01,8.167672467231750222e-01
5.000000000000000000e+01,1.422568607330322310e-01
6.000000000000000000e+01,6.011011600494384904e-02
7.000000000000000000e+01,1.059283781051635759e-01
8.000000000000000000e+01,9.056308269500731867e-02
9.000000000000000000e+01,5.237314224243164174e-02
1.000000000000000000e+02,4.963034629821777566e-02
