controllable,controllable,controllable,controllable,controllable,dynamic,output
2.042503505945205688e-01,1.527850180864334106e-01,4.784006476402282715e-01,2.767033278942108154e-01,3.104184865951538086e-01,7.494138462496939823e-01,-3.110481262207031250e+00
2.038530707359313965e-01,1.520705521106719971e-01,4.775134027004241943e-01,2.764933109283447266e-01,3.106489181518554688e-01,7.328803970844853799e-01,-3.178091526031494141e+00
2.051846981048583984e-01,1.554794609546661377e-01,4.830226302146911621e-01,2.771806716918945312e-01,3.097362816333770752e-01,7.935368088320102764e-01,-2.877290487289428711e+00
2.007919102907180786e-01,1.495917588472366333e-01,4.776096642017364502e-01,2.748324871063232422e-01,3.120190501213073730e-01,6.291909583548788154e-01,-3.301964521408081055e+00
1.993430554866790771e-01,1.491886079311370850e-01,4.793660044670104980e-01,2.739987373352050781e-01,3.125945925712585449e-01,5.857852088918930056e-01,-3.192389249801635742e+00
2.003246545791625977e-01,1.494309753179550171e-01,4.781144857406616211e-01,2.745679616928100586e-01,3.122057318687438965e-01,6.150005431586206273e-01,-3.276329755783081055e+00
2.014632970094680786e-01,1.498897820711135864e-01,4.770261347293853760e-01,2.752073109149932861e-01,3.117458820343017578e-01,6.500748220517386100e-01,-3.321016550064086914e+00
2.049449831247329712e-01,1.545574665069580078e-01,4.812968671321868896e-01,2.770581543445587158e-01,3.099454939365386963e-01,7.808331353523347840e-01,-2.951564788818359375e+00
1.988397240638732910e-01,1.491126269102096558e-01,4.800890386104583740e-01,2.737043201923370361e-01,3.127909898757934570e-01,5.712987650707859189e-01,-3.136005163192749023e+00
1.997988820075988770e-01,1.492878049612045288e-01,4.787574708461761475e-01,2.742661535739898682e-01,3.124138116836547852e-01,5.993151388202576646e-01,-3.236356735229492188e+00
2.031972259283065796e-01,1.512123793363571167e-01,4.767677485942840576e-01,2.761477231979370117e-01,3.109817504882812500e-01,7.083346941167343314e-01,-3.255732059478759766e+00
2.028058618307113647e-01,1.508190333843231201e-01,4.766037762165069580e-01,2.759385704994201660e-01,3.111652135848999023e-01,6.944909989621371738e-01,-3.286796331405639648e+00
2.010914832353591919e-01,1.497122049331665039e-01,4.773263037204742432e-01,2.750012278556823730e-01,3.118971884250640869e-01,6.384711980709445456e-01,-3.313199281692504883e+00
2.019105851650238037e-01,1.501410603523254395e-01,4.767526686191558838e-01,2.754538059234619141e-01,3.115585744380950928e-01,6.644361225934221071e-01,-3.321050643920898438e+00
1.979625970125198364e-01,1.490336954593658447e-01,4.814406037330627441e-01,2.731770873069763184e-01,3.131368160247802734e-01,5.461474982019792757e-01,-3.016839981079101562e+00
2.046988308429718018e-01,1.538005918264389038e-01,4.799841344356536865e-01,2.769291400909423828e-01,3.101326227188110352e-01,7.687893440422551850e-01,-3.016887187957763672e+00
1.976680159568786621e-01,1.490224450826644897e-01,4.819153845310211182e-01,2.729975581169128418e-01,3.132535219192504883e-01,5.377886079218130444e-01,-2.971724271774291992e+00
1.986349076032638550e-01,1.490801125764846802e-01,4.803894460201263428e-01,2.735809683799743652e-01,3.128711283206939697e-01,5.653465176721029772e-01,-3.110165834426879883e+00
1.961778402328491211e-01,1.490827053785324097e-01,4.844613075256347656e-01,2.720582187175750732e-01,3.138587772846221924e-01,4.955276310591240629e-01,-2.708009719848632812e+00
2.041032314300537109e-01,1.524858027696609497e-01,4.780208468437194824e-01,2.766234278678894043e-01,3.105087876319885254e-01,7.429693739232270389e-01,-3.138234138488769531e+00
2.033424973487854004e-01,1.513783484697341919e-01,4.768756926059722900e-01,2.762246429920196533e-01,3.109109699726104736e-01,7.136374839712807949e-01,-3.241358518600463867e+00
1.966835558414459229e-01,1.490406841039657593e-01,4.835743308067321777e-01,2.723826766014099121e-01,3.136501312255859375e-01,5.098963938862691725e-01,-2.803721427917480469e+00
1.972620487213134766e-01,1.490201950073242188e-01,4.825884401798248291e-01,2.727460861206054688e-01,3.134162425994873047e-01,5.262544867327195730e-01,-2.905352354049682617e+00
2.023729681968688965e-01,1.504570692777633667e-01,4.765982925891876221e-01,2.757053673267364502e-01,3.113594353199005127e-01,6.796920185470997078e-01,-3.309423446655273438e+00
1.957813352346420288e-01,1.491264849901199341e-01,4.851701855659484863e-01,2.717986404895782471e-01,3.140260875225067139e-01,4.841839771373993573e-01,-2.628752470016479492e+00
