evaluation,mae
2.000000000000000000e+00,2.014688906669616753e+00
1.000000000000000000e+01,4.365065050125122026e-01
2.000000000000000000e+01,3.372745466232299760e-01
3.000000000000000000e+01,3.192543363571166970e-01
4.000000000000000000e+01,3.605274581909179710e-01
5.000000000000000000e+01,3.469862008094787842e-01
6.000000000000000000e+01,3.463538718223571622e-01
7.000000000000000000e+01,3.722420763969421231e-01
8.000000000000000000e+01,3.944112443923949995e-01
9.000000000000000000e+01,3.881276988983154430e-01
1.000000000000000000e+02,3.511121892929077171e-01
