evaluation,mae
2.000000000000000000e+00,2.333987322524190056e+00
1.000000000000000000e+01,2.286775768697261846e+00
2.000000000000000000e+01,1.756309010982513463e+00
3.000000000000000000e+01,6.527020359039306108e-01
4.000000000000000000e+01,9.756038188934326727e-02
5.000000000000000000e+01,9.048759937286376953e-02
6.000000000000000000e+01,1.311016321182250921e-01
7.000000000000000000e+01,1.339223241806030140e-01
8.000000000000000000e+01,1.238909339904785134e-01
9.000000000000000000e+01,1.248582625389099143e-01
1.000000000000000000e+02,1.445672893524170000e-01
