evaluation,mae
2.000000000000000000e+00,2.207061638832092498e+00
1.000000000000000000e+01,2.220926285684108770e+00
2.000000000000000000e+01,1.994256262779235733e+00
3.000000000000000000e+01,7.197222232818603072e-01
4.000000000000000000e+01,3.816874170303344860e-01
5.000000000000000000e+01,1.359799218177795421e-01
6.000000000000000000e+01,1.317130947113037132e-01
7.000000000000000000e+01,1.339569377899169911e-01
8.000000000000000000e+01,1.320455121994018599e-01
9.000000000000000000e+01,1.359743285179138284e-01
1.000000000000000000e+02,1.348128318786621094e-01
