evaluation,mae
2.000000000000000000e+00,2.595743012195453225e+00
1.000000000000000000e+01,2.335421051979064799e+00
2.000000000000000000e+01,1.608642079830169713e+00
3.000000000000000000e+01,1.578869332075119036e+00
4.000000000000000000e+01,1.005060062408447363e+00
5.000000000000000000e+01,7.478770637512206498e-01
6.000000000000000000e+01,5.879228878021239835e-01
7.000000000000000000e+01,3.935169982910156072e-01
8.000000000000000000e+01,3.760195636749267822e-01
9.000000000000000000e+01,2.273162889480590809e-01
1.000000000000000000e+02,3.882718563079833735e-02
