controllable,controllable,controllable,controllable,controllable,dynamic,output
9.387604247979008942e-01,2.387328846874824384e-01,8.347631808769007122e-02,2.297171325227914673e-01,3.163900414904400327e-01,6.529456798118812300e-01,5.603059381781786419e-01
1.464094072580337524e-01,4.085656404495239258e-01,6.626170873641967773e-01,2.223177254199981689e-01,9.940397739410400391e-01,6.351445317268371582e-01,5.434746146202087402e-01
9.566456675529479980e-01,9.786880016326904297e-01,1.894585192203521729e-01,6.934313774108886719e-01,5.397753044962882996e-02,5.978041291236877441e-01,3.032526746392250061e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.153350353240966797e-01,0.000000000000000000e+00,5.500131249427795410e-01,4.433459788560867310e-02
9.166780114173889160e-01,0.000000000000000000e+00,5.989823117852210999e-02,6.426975131034851074e-02,4.334787726402282715e-01,5.545066595077514648e-01,2.177481055259704590e-01
2.214129418134689331e-01,1.265124417841434479e-02,8.181461691856384277e-01,1.605963110923767090e-01,2.727472484111785889e-01,5.439535379409790039e-01,1.578134536743164062e+00
2.087089419364929199e-01,0.000000000000000000e+00,8.721793889999389648e-01,0.000000000000000000e+00,2.078162282705307007e-01,5.101612210273742676e-01,6.502609848976135254e-01
6.736071109771728516e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.992603659629821777e-01,-3.215082362294197083e-02
0.000000000000000000e+00,1.788263618946075439e-01,1.810862869024276733e-02,9.091497659683227539e-01,8.523246049880981445e-01,4.696065187454223633e-01,-3.444013744592666626e-02
7.006531953811645508e-01,3.907364308834075928e-01,9.933705925941467285e-01,2.726979553699493408e-01,1.174213588237762451e-01,4.380119442939758301e-01,1.871533393859863281e-01
2.838701307773590088e-01,9.377288632094860077e-03,6.445929408073425293e-01,8.717627525329589844e-01,3.736981153488159180e-01,4.075983166694641113e-01,1.001064330339431763e-01
1.094418615102767944e-01,3.080192208290100098e-01,6.966961026191711426e-01,2.324722409248352051e-01,5.314705371856689453e-01,4.336142838001251221e-01,9.845242500305175781e-01
1.632138900458812714e-02,0.000000000000000000e+00,6.974013447761535645e-01,1.549881845712661743e-01,2.423914223909378052e-01,4.627763926982879639e-01,1.410232424736022949e+00
2.387888133525848389e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.652700304985046387e-01,3.407949805259704590e-01,5.012549161911010742e-01,1.181890517473220825e-01
2.216562777757644653e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.785320490598678589e-01,3.884816467761993408e-01,4.820162057876586914e-01,1.384446263313293457e+00
2.215203493833541870e-01,1.166851967573165894e-01,1.000000000000000000e+00,1.581020057201385498e-01,1.737733781337738037e-01,4.873582422733306885e-01,8.469815254211425781e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.153329849243164062e-01,1.000000000000000000e+00,5.345866084098815918e-01,-3.954618237912654877e-03
1.268966048955917358e-01,1.426064642146229744e-03,1.000000000000000000e+00,1.769019812345504761e-01,3.111396729946136475e-01,5.509153604507446289e-01,1.121823191642761230e+00
0.000000000000000000e+00,4.379549622535705566e-02,0.000000000000000000e+00,1.323411613702774048e-01,3.905871212482452393e-01,5.738933086395263672e-01,1.314006567001342773e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.224197834730148315e-01,3.460070788860321045e-01,5.348981022834777832e-01,1.489237308502197266e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.468928843736648560e-01,3.127717971801757812e-01,5.261943340301513672e-01,1.586607813835144043e+00
7.982157915830612183e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.117810398340225220e-01,2.770028114318847656e-01,5.617614388465881348e-01,1.804295063018798828e+00
1.933782100677490234e-01,1.659887842833995819e-02,1.831678301095962524e-01,1.915395408868789673e-01,2.719649076461791992e-01,6.050607562065124512e-01,2.285370826721191406e+00
1.998008787631988525e-01,0.000000000000000000e+00,3.524503111839294434e-01,2.325755208730697632e-01,2.158936709165573120e-01,6.034213900566101074e-01,2.456492424011230469e+00
2.027707695960998535e-01,0.000000000000000000e+00,3.288261592388153076e-01,2.359509319067001343e-01,1.619820892810821533e-01,6.287617087364196777e-01,1.929351091384887695e+00
2.203620821237564087e-01,1.130998600274324417e-03,3.797536790370941162e-01,2.481075376272201538e-01,2.568132877349853516e-01,6.207228302955627441e-01,2.791299343109130859e+00
2.399631738662719727e-01,0.000000000000000000e+00,4.148408174514770508e-01,2.866193652153015137e-01,2.811388671398162842e-01,6.047992706298828125e-01,2.821247100830078125e+00
2.244609594345092773e-01,0.000000000000000000e+00,4.150905311107635498e-01,2.743287086486816406e-01,2.777257561683654785e-01,6.469798684120178223e-01,3.018406391143798828e+00
1.501060277223587036e-01,0.000000000000000000e+00,4.509630799293518066e-01,2.954815924167633057e-01,2.856549024581909180e-01,6.519421339035034180e-01,2.988934516906738281e+00
2.142062634229660034e-01,6.937295943498611450e-02,4.439726173877716064e-01,2.922266423702239990e-01,2.831609249114990234e-01,6.569455862045288086e-01,3.193176269531250000e+00
1.909711360931396484e-01,1.919050961732864380e-01,4.187240600585937500e-01,3.201158344745635986e-01,2.789884209632873535e-01,6.259232759475708008e-01,3.144452095031738281e+00
2.237066626548767090e-01,2.416859865188598633e-01,4.734739661216735840e-01,2.749320864677429199e-01,3.041430115699768066e-01,6.121416687965393066e-01,3.136515140533447266e+00
2.188563495874404907e-01,2.036758214235305786e-01,4.571806192398071289e-01,2.872477173805236816e-01,2.930623590946197510e-01,6.516324281692504883e-01,3.318398237228393555e+00
2.601163685321807861e-01,2.732627093791961670e-01,4.428700208663940430e-01,3.113006949424743652e-01,3.060626685619354248e-01,6.491140127182006836e-01,3.084069013595581055e+00
1.863505989313125610e-01,1.907077580690383911e-01,4.595432877540588379e-01,2.700564861297607422e-01,2.872349619865417480e-01,6.723934412002563477e-01,3.245285272598266602e+00
2.286668121814727783e-01,1.558040678501129150e-01,5.222966074943542480e-01,2.965735197067260742e-01,2.930432856082916260e-01,6.904430985450744629e-01,3.232427597045898438e+00
2.063723951578140259e-01,1.545761823654174805e-01,4.343549609184265137e-01,2.848030924797058105e-01,3.137384951114654541e-01,6.769621968269348145e-01,3.301220417022705078e+00
2.297402471303939819e-01,1.546722352504730225e-01,4.153384566307067871e-01,2.822854220867156982e-01,2.978380918502807617e-01,6.950965523719787598e-01,3.320228576660156250e+00
2.283271104097366333e-01,1.611653417348861694e-01,4.271456897258758545e-01,2.770133614540100098e-01,2.981804013252258301e-01,6.593597531318664551e-01,3.302926540374755859e+00
4.064531624317169189e-01,1.221306100487709045e-01,2.668563425540924072e-01,3.732536137104034424e-01,4.296572208404541016e-01,6.431769728660583496e-01,1.974735617637634277e+00
1.914444416761398315e-01,1.636660248041152954e-01,4.335992932319641113e-01,2.880502939224243164e-01,3.105262219905853271e-01,6.426035165786743164e-01,3.361753940582275391e+00
1.328201591968536377e-01,3.720518946647644043e-01,6.753140687942504883e-01,4.998758435249328613e-01,3.499729633331298828e-01,6.463991403579711914e-01,1.550368785858154297e+00
2.517024800181388855e-02,5.310795307159423828e-01,5.657460168004035950e-02,2.214801609516143799e-01,2.523606121540069580e-01,6.342075467109680176e-01,1.208724141120910645e+00
4.243116378784179688e-01,4.038880169391632080e-01,5.828770399093627930e-01,1.398978382349014282e-01,4.239850342273712158e-01,6.024970412254333496e-01,1.444697380065917969e+00
2.501774132251739502e-01,4.525040835142135620e-02,5.861507058143615723e-01,2.153260707855224609e-01,4.341892302036285400e-01,6.296484470367431641e-01,2.401300430297851562e+00
1.862710565328598022e-01,1.538702547550201416e-01,4.472868144512176514e-01,2.863218188285827637e-01,3.237237632274627686e-01,6.787644624710083008e-01,3.341278791427612305e+00
1.775951832532882690e-01,1.554637253284454346e-01,4.234252274036407471e-01,2.977297306060791016e-01,3.172422051429748535e-01,6.981272101402282715e-01,3.180603981018066406e+00
2.627248764038085938e-01,1.189994439482688904e-01,4.773332774639129639e-01,2.368541806936264038e-01,3.273087143898010254e-01,7.340427637100219727e-01,2.983351230621337891e+00
1.838524453341960907e-02,1.916830837726593018e-01,6.921886801719665527e-01,1.687257438898086548e-01,2.895482182502746582e-01,7.564172744750976562e-01,2.188045740127563477e+00
1.837957352399826050e-01,2.258093506097793579e-01,7.316458225250244141e-01,3.079577982425689697e-01,4.122759103775024414e-01,7.246221899986267090e-01,2.205102443695068359e+00
2.844631075859069824e-01,1.356784105300903320e-01,3.431078195571899414e-01,5.125835537910461426e-01,2.572914958000183105e-01,7.316696643829345703e-01,1.719826579093933105e+00
6.632429361343383789e-01,1.856676638126373291e-01,8.221854567527770996e-01,3.613510727882385254e-01,2.968639135360717773e-01,7.019362449645996094e-01,1.233907222747802734e+00
1.491395682096481323e-01,1.358848959207534790e-01,1.905496120452880859e-01,3.223852813243865967e-01,3.265197575092315674e-01,6.721966862678527832e-01,2.671880483627319336e+00
1.304129213094711304e-01,4.972429946064949036e-03,3.701466023921966553e-01,3.488760292530059814e-01,4.065862894058227539e-01,6.953445076942443848e-01,2.404642105102539062e+00
1.441528927534818649e-02,2.528873980045318604e-01,5.917847752571105957e-01,2.937187552452087402e-01,1.273318976163864136e-01,7.170351147651672363e-01,1.610121607780456543e+00
1.442814618349075317e-01,5.036000609397888184e-01,3.220821917057037354e-01,2.394341081380844116e-01,4.089530408382415771e-01,7.354401350021362305e-01,1.647657871246337891e+00
3.385592401027679443e-01,1.759372353553771973e-01,3.554920554161071777e-01,3.213766515254974365e-01,2.903601229190826416e-01,7.714120149612426758e-01,2.786965370178222656e+00
4.626030027866363525e-01,3.115887641906738281e-01,5.608121752738952637e-01,1.686269640922546387e-01,1.757944822311401367e-01,7.495246529579162598e-01,1.735127091407775879e+00
8.680009841918945312e-01,9.736534357070922852e-01,8.146007657051086426e-01,2.877212129533290863e-02,9.934129714965820312e-01,7.671409249305725098e-01,6.178056076169013977e-02
1.084208935499191284e-01,1.632369458675384521e-01,3.194875717163085938e-01,3.292939662933349609e-01,2.461956143379211426e-01,7.806857228279113770e-01,2.479297399520874023e+00
7.947514057159423828e-01,2.522208727896213531e-02,9.200583696365356445e-01,4.926137030124664307e-01,7.370492815971374512e-01,7.812814116477966309e-01,-9.603576734662055969e-03
8.281832188367843628e-02,8.785356879234313965e-01,9.975689649581909180e-01,9.121473431587219238e-01,6.853216141462326050e-02,7.457778453826904297e-01,-2.039684355258941650e-02
1.441391855478286743e-01,9.438729882240295410e-01,7.975022308528423309e-03,8.161661624908447266e-01,4.547931849956512451e-01,7.290402054786682129e-01,7.104139775037765503e-02
1.173646897077560425e-01,9.751151800155639648e-01,2.501987516880035400e-01,5.205525755882263184e-01,8.944955468177795410e-01,7.349941730499267578e-01,-8.672133088111877441e-03
3.127166330814361572e-01,4.015199840068817139e-02,8.638636469841003418e-01,2.256720326840877533e-02,6.083263754844665527e-01,7.780655026435852051e-01,4.006448686122894287e-01
1.236650794744491577e-01,4.069629684090614319e-02,8.547394871711730957e-01,4.340901672840118408e-01,2.643279731273651123e-01,8.131039738655090332e-01,1.401132464408874512e+00
4.792887568473815918e-01,6.704334616661071777e-01,1.749993860721588135e-01,3.842133283615112305e-01,2.905582189559936523e-01,8.572877645492553711e-01,6.052728891372680664e-01
