evaluation,mae
2.000000000000000000e+00,2.367934870719909490e+00
1.000000000000000000e+01,2.130357756614685183e+00
2.000000000000000000e+01,1.513908596038818333e+00
3.000000000000000000e+01,2.395414257049560680e-01
4.000000000000000000e+01,1.112785339355468750e-01
5.000000000000000000e+01,1.319708490371704068e-01
6.000000000000000000e+01,7.505506038665771262e-02
7.000000000000000000e+01,7.322122097015380804e-02
8.000000000000000000e+01,7.216269493103028010e-02
9.000000000000000000e+01,6.123667716979980247e-02
1.000000000000000000e+02,5.101839542388916099e-02
