evaluation,mae
2.000000000000000000e+00,2.995972380712628169e+00
1.000000000000000000e+01,1.876896486282348731e+00
2.000000000000000000e+01,9.820434570312499556e-01
3.000000000000000000e+01,1.291251182556152344e-01
4.000000000000000000e+01,1.315053653717040971e-01
5.000000000000000000e+01,2.290400505065917983e-02
6.000000000000000000e+01,7.729838371276855080e-02
7.000000000000000000e+01,7.934309959411621482e-02
8.000000000000000000e+01,8.674204826354980913e-02
9.000000000000000000e+01,7.999369621276855580e-02
1.000000000000000000e+02,9.068281173706055354e-02
