evaluation,mae
2.000000000000000000e+00,1.576453214287757865e+00
1.000000000000000000e+01,1.402065173387527564e+00
2.000000000000000000e+01,1.334338798522949121e+00
3.000000000000000000e+01,1.152701133489608676e+00
4.000000000000000000e+01,1.294551190137863239e+00
5.000000000000000000e+01,6.777478337287903276e-01
6.000000000000000000e+01,5.623679625988006192e-01
7.000000000000000000e+01,5.166826641559600919e-01
8.000000000000000000e+01,4.687962198257446533e-01
9.000000000000000000e+01,5.496201145648956787e-01
1.000000000000000000e+02,4.456763172149658114e-01
