evaluation,mae
2.000000000000000000e+00,2.557601834740489632e+00
1.000000000000000000e+01,2.510065102577209384e+00
2.000000000000000000e+01,1.072031908035278258e+00
3.000000000000000000e+01,7.303250503540038574e-01
4.000000000000000000e+01,1.107985035181045630e+00
5.000000000000000000e+01,1.302693677544593864e+00
6.000000000000000000e+01,1.345482015609741122e+00
7.000000000000000000e+01,1.029104571342468244e+00
8.000000000000000000e+01,1.017653224468231254e+00
9.000000000000000000e+01,7.820005297660828081e-01
1.000000000000000000e+02,7.487404441833496183e-01
