evaluation,mae
2.000000000000000000e+00,2.575630802512169026e+00
1.000000000000000000e+01,2.051561810970306432e+00
2.000000000000000000e+01,1.391821088790893501e+00
3.000000000000000000e+01,6.846421384811400834e-01
4.000000000000000000e+01,4.902124214172363104e-01
5.000000000000000000e+01,4.837324762344360485e-01
6.000000000000000000e+01,5.177418041229248091e-01
7.000000000000000000e+01,5.070124626159667747e-01
8.000000000000000000e+01,5.185131645202636363e-01
9.000000000000000000e+01,5.253348636627197532e-01
1.000000000000000000e+02,5.090392255783080522e-01
