# evaluation,mean,std
2.000000000000000000e+00 2.366555327707591694e+00 5.668128788763563408e-01
1.000000000000000000e+01 1.922399920006593321e+00 7.141244178691691369e-01
2.000000000000000000e+01 1.429690480053425139e+00 7.443218861951974574e-01
3.000000000000000000e+01 7.997764800786971717e-01 6.072738567386041231e-01
4.000000000000000000e+01 4.439742714166641235e-01 3.317305319291646293e-01
5.000000000000000000e+01 3.112822509010633731e-01 2.839820484684256741e-01
6.000000000000000000e+01 2.928317816654841255e-01 2.846275103581849542e-01
7.000000000000000000e+01 2.580459875265756486e-01 2.351114815193895702e-01
8.000000000000000000e+01 2.324609858989715450e-01 2.277678173975910547e-01
9.000000000000000000e+01 2.084007255236307588e-01 2.083696278764378684e-01
1.000000000000000000e+02 1.706179354190826558e-01 1.900433804954620443e-01
