evaluation,mae
2.000000000000000000e+00,2.174658285081386477e+00
1.000000000000000000e+01,7.090869045257568448e-01
2.000000000000000000e+01,3.505284547805785911e-01
3.000000000000000000e+01,1.690883970260620150e-01
4.000000000000000000e+01,1.394428014755249023e-01
5.000000000000000000e+01,1.480378437042236262e-01
6.000000000000000000e+01,1.471504735946655151e-01
7.000000000000000000e+01,1.354244422912597723e-01
8.000000000000000000e+01,1.237954807281494152e-01
9.000000000000000000e+01,1.314096546173095792e-01
1.000000000000000000e+02,1.263205575942993042e-01
