evaluation,mae
2.000000000000000000e+00,2.787069475352764059e+00
1.000000000000000000e+01,2.507321934700012189e+00
2.000000000000000000e+01,2.520133799314498990e+00
3.000000000000000000e+01,1.645217547416687021e+00
4.000000000000000000e+01,4.308545207977295122e-01
5.000000000000000000e+01,1.664971733093261741e-01
6.000000000000000000e+01,8.767058372497558982e-02
7.000000000000000000e+01,9.216004371643066184e-02
8.000000000000000000e+01,1.021106052398681602e-01
9.000000000000000000e+01,9.961433410644530972e-02
1.000000000000000000e+02,2.465809822082519476e-02
